OBJECTID,LST_2015,LST_2020,NDVI_2015
80,25.60221428450,29.80120000000,0.58978000000
81,26.72737933790,29.15360000000,0.58451800000
82,26.63486345710,29.45460000000,0.58766200000
83,27.41990816790,30.30270000000,0.53417100000
84,27.22913499530,29.56160000000,0.54176600000
85,25.75798089370,27.90550000000,0.56901300000
86,24.86889276920,25.49820000000,0.58240100000
87,26.00397839160,25.69280000000,0.53026500000
88,26.39509077430,27.01410000000,0.56376000000
89,25.53429888990,27.71080000000,0.54565900000
90,26.53799904260,29.66910000000,0.48830900000
91,24.39310627880,24.55970000000,0.65774000000
92,23.55544678370,22.59410000000,0.65471000000
93,22.88550381750,25.36330000000,0.68480500000
94,24.04595264210,26.24740000000,0.62646800000
95,22.69195488440,23.38820000000,0.66379800000
96,24.55360856580,25.86090000000,0.58068300000
97,27.56105219510,30.11070000000,0.54315300000
98,26.76227701700,28.79950000000,0.58408900000
99,26.65964857320,24.80440000000,0.51283900000
100,27.68835266260,31.14150000000,0.48544200000
101,27.23086712060,29.77960000000,0.53134400000
102,25.88962463470,27.61340000000,0.58480700000
103,24.80755146110,26.89410000000,0.59784600000
104,25.31062559440,27.01480000000,0.60377400000
105,29.05104327950,32.56940000000,0.37661500000
106,30.44728723720,35.68790000000,0.31871200000
107,29.00885771680,33.19590000000,0.40376900000
108,28.64980959610,32.14820000000,0.45025100000
109,27.01910034890,29.87260000000,0.52814000000
110,27.89699069110,31.39880000000,0.48423300000
111,27.41944843420,30.50460000000,0.53209900000
112,24.57211784370,25.85250000000,0.65719800000
113,25.01150664670,25.93690000000,0.61494500000
114,27.66937365680,29.54710000000,0.51721600000
115,27.40731712830,29.78050000000,0.51557700000
116,27.16225742050,30.17000000000,0.53640500000
117,27.54226562170,30.46060000000,0.46916500000
118,28.77688209630,31.22200000000,0.42915200000
119,26.76947661830,29.40060000000,0.45274200000
120,26.67480979050,29.71620000000,0.48160100000
121,28.36660976000,31.18950000000,0.49621700000
122,26.91582906110,29.58850000000,0.57010900000
123,25.91248139420,29.52420000000,0.59943700000
124,27.32278443000,30.46870000000,0.52511800000
125,27.39505256630,30.45720000000,0.51833700000
126,28.10943540330,31.18640000000,0.47191400000
127,26.09945308470,29.14840000000,0.56537700000
128,25.53311337780,28.03270000000,0.53001100000
129,26.56836145420,28.83770000000,0.54839100000
130,25.83396687630,27.61590000000,0.59253400000
131,27.80752085280,30.20350000000,0.49056300000
132,25.10635836740,25.80090000000,0.62707000000
133,24.34540417500,23.17760000000,0.58391500000
134,24.12802509890,22.80860000000,0.61749300000
135,24.03695951830,23.24640000000,0.59379700000
136,23.78772223050,24.16590000000,0.63960500000
137,24.27758179670,25.68190000000,0.56095400000
138,26.50122034790,29.26210000000,0.57353400000
139,27.58868040110,31.05830000000,0.51089600000
140,26.59466177440,28.82310000000,0.55803200000
141,25.59557497260,28.07190000000,0.53554700000
142,24.88858452000,29.91350000000,0.58137100000
143,26.67239539970,29.61610000000,0.49859300000
144,26.92205656470,29.20810000000,0.45678200000
145,28.03912052150,30.93690000000,0.40414900000
146,25.90208162910,27.34050000000,0.59400100000
147,25.38356778470,26.28290000000,0.59485700000
148,28.18150330480,31.13710000000,0.48719200000
149,29.32928210050,33.47860000000,0.67404100000
150,28.49480602440,32.26430000000,0.45832000000
151,27.14435778950,30.55350000000,0.47525000000
152,26.08896494980,27.84090000000,0.48252100000
153,25.44252363260,27.42050000000,0.52128600000
154,27.38911916130,29.86280000000,0.50275400000
155,25.97214630500,28.01160000000,0.50947300000
156,26.03040308420,28.13500000000,0.43112400000
157,27.47702192500,30.20450000000,0.55223200000
158,29.98467244420,34.46880000000,0.35888600000
159,28.92133894130,33.93110000000,0.34331000000
160,27.39162455210,30.91520000000,0.50904400000
161,28.72102024560,31.82950000000,0.39367200000
162,29.21149033530,31.85150000000,0.40582200000
163,28.67699311820,30.92650000000,0.41168300000
164,26.88353624730,28.76860000000,0.53368600000
165,27.22643024630,30.55290000000,0.54916500000
166,27.38308791830,32.68120000000,0.47741300000
167,27.59889448420,30.52410000000,0.50244800000
168,26.71344951250,28.11800000000,0.55779200000
169,25.66309585890,28.17950000000,0.60167100000
170,25.87611982630,29.21040000000,0.60783600000
171,26.35939250630,29.62760000000,0.55757200000
172,27.37650751970,29.73730000000,0.52463900000
173,28.32370619220,30.89220000000,0.50959400000
174,27.79901855580,29.78520000000,0.50671900000
175,27.52875616680,29.18560000000,0.52930000000
176,25.25027499890,24.60030000000,0.53992100000
177,24.39830432030,23.59220000000,0.56094000000
